n_topic,seed_a,seed_b,iter_a,iter_b,passes_a,passes_b,mean,median,min,max,std,mad,corpus
10,0,0,50,50,1,2,0.7414712552847428,0.8095238095238095,0.1132075471698113,0.9010989010989011,0.17104738380328663,0.0525763324940601,05
10,1,1,50,50,1,2,0.7328208385685592,0.7878787878787878,0.1651376146788991,0.9010989010989011,0.17603284373332634,0.07961795166858449,05
10,2,2,50,50,1,2,0.7093416772332588,0.75,0.18181818181818177,0.9010989010989011,0.15808384406688528,0.06959474260679079,05
10,3,3,50,50,1,2,0.7232495745441638,0.7804878048780488,0.1132075471698113,0.9130434782608696,0.17855293826220636,0.0823544660050362,05
10,4,4,50,50,1,2,0.7425465957282931,0.8023952095808383,0.14814814814814814,0.9010989010989011,0.177191572314702,0.0688005997001499,05
10,5,5,50,50,1,2,0.7214045641493858,0.7577639751552795,0.1132075471698113,0.9304812834224598,0.1761503382205481,0.0963000852514919,05
10,6,6,50,50,1,2,0.7267478810831405,0.7692191168673786,0.19819819819819817,0.9130434782608696,0.16699725707401242,0.09570972886762363,05
10,7,7,50,50,1,2,0.742267360857811,0.7878787878787878,0.09523809523809523,0.9010989010989011,0.17168417083549337,0.06781475128644926,05
10,8,8,50,50,1,2,0.7199698790496872,0.7804878048780488,0.14814814814814814,0.8950276243093923,0.17352046499418078,0.07401369276850668,05
10,9,9,50,50,1,2,0.7292603706217308,0.776746969923687,0.19819819819819817,0.9130434782608696,0.16186031132658582,0.06623678332092325,05
10,10,10,50,50,1,2,0.7200151290477159,0.7538819875776397,0.09523809523809523,0.907103825136612,0.1683485406801545,0.07192570294194228,05
10,11,11,50,50,1,2,0.7144590784687628,0.7654320987654322,0.1651376146788991,0.8950276243093923,0.1612216030330288,0.07581415735261872,05
10,12,12,50,50,1,2,0.7333171863101512,0.7804878048780488,0.18181818181818177,0.907103825136612,0.16875761448526302,0.07401369276850668,05
10,13,13,50,50,1,2,0.729941932402149,0.7692191168673786,0.14814814814814814,0.9130434782608696,0.17373946822084965,0.08827652073209166,05
10,14,14,50,50,1,2,0.7225796950685209,0.7654320987654322,0.1132075471698113,0.9130434782608696,0.16710939161121718,0.0703988603988605,05
10,15,15,50,50,1,2,0.732196360091377,0.7951807228915663,0.1651376146788991,0.9010989010989011,0.17288431372588467,0.07864060013639455,05
10,16,16,50,50,1,2,0.7372693319328643,0.791529755385177,0.13084112149532712,0.907103825136612,0.17587428134218147,0.09698443571622893,05
10,17,17,50,50,1,2,0.728471311813824,0.7730061349693251,0.13084112149532712,0.8888888888888888,0.16699280744757788,0.06952131608768695,05
10,18,18,50,50,1,2,0.7315865030591132,0.7730061349693251,0.18181818181818177,0.9189189189189189,0.16976209741472728,0.08336707152496631,05
10,19,19,50,50,1,2,0.7296850306220687,0.7654320987654322,0.18181818181818177,0.9473684210526316,0.17495319255777317,0.0826618876941458,05
10,20,20,50,50,1,2,0.7362830553683515,0.7730061349693251,0.14814814814814814,0.9417989417989419,0.17106592837362794,0.057567756465015066,05
10,21,21,50,50,1,2,0.7278269626912468,0.7692191168673786,0.2142857142857143,0.9247311827956989,0.16717259969357567,0.08949858517260896,05
10,22,22,50,50,1,2,0.7184833791209353,0.7577639751552795,0.18181818181818177,0.907103825136612,0.17159881846148337,0.08718291741703108,05
10,23,23,50,50,1,2,0.7433717628668991,0.7951807228915663,0.1651376146788991,0.9361702127659575,0.17693830887661693,0.09115443037974685,05
10,24,24,50,50,1,2,0.7319743935135663,0.7730061349693251,0.1651376146788991,0.9189189189189189,0.1649601134272696,0.07826696832579182,05
10,25,25,50,50,1,2,0.7259462560842701,0.7654320987654322,0.1651376146788991,0.907103825136612,0.1690010084041719,0.06537037037037029,05
10,26,26,50,50,1,2,0.7302090836170302,0.7730061349693251,0.19819819819819817,0.9010989010989011,0.15734749252775204,0.054141104294478576,05
10,27,27,50,50,1,2,0.7050447596422622,0.75,0.19819819819819817,0.88268156424581,0.15975379505050952,0.08478921568627454,05
10,28,28,50,50,1,2,0.7182439352986385,0.7615980369603559,0.2142857142857143,0.88268156424581,0.15599182043085918,0.06788461538461539,05
10,29,29,50,50,1,2,0.7245873772625209,0.7654320987654322,0.13084112149532712,0.907103825136612,0.16237246617811021,0.06434545520532786,05
10,30,30,50,50,1,2,0.717068889462285,0.75,0.18181818181818177,0.9010989010989011,0.1622401421921959,0.07220454545454544,05
10,31,31,50,50,1,2,0.7285736862293897,0.7804878048780488,0.19819819819819817,0.907103825136612,0.172941265557004,0.07133688652009773,05
10,32,32,50,50,1,2,0.7440225981255683,0.7951807228915663,0.14814814814814814,0.9528795811518325,0.17206236321835672,0.06698493975903615,05
10,33,33,50,50,1,2,0.7057015855295545,0.75,0.13084112149532712,0.907103825136612,0.16770263003198466,0.06698493975903615,05
10,34,34,50,50,1,2,0.7172108726244086,0.7615980369603559,0.19819819819819817,0.8888888888888888,0.16340747516093057,0.09181945628492924,05
10,35,35,50,50,1,2,0.7329001624537804,0.7730061349693251,0.19819819819819817,0.9361702127659575,0.16211267219898118,0.06458489127672701,05
10,36,36,50,50,1,2,0.7117370810591156,0.7421383647798743,0.2142857142857143,0.907103825136612,0.15855321918666976,0.07864060013639455,05
10,37,37,50,50,1,2,0.7348662823531462,0.7804878048780488,0.18181818181818177,0.9189189189189189,0.17441329899102698,0.07133688652009773,05
10,38,38,50,50,1,2,0.7302239024421708,0.7804878048780488,0.18181818181818177,0.88268156424581,0.15974791876448877,0.04934689349112422,05
10,39,39,50,50,1,2,0.7476028036749063,0.805959509552324,0.13084112149532712,0.9130434782608696,0.17369243961161596,0.05819096553200596,05
10,40,40,50,50,1,2,0.7475270472521555,0.8023952095808383,0.14814814814814814,0.907103825136612,0.16820405766178506,0.05819096553200596,05
10,41,41,50,50,1,2,0.716677118250787,0.7577639751552795,0.1651376146788991,0.907103825136612,0.16274983267696091,0.05903010033444813,05
10,42,42,50,50,1,2,0.7445574818246357,0.7951807228915663,0.14814814814814814,0.9247311827956989,0.1720926321650094,0.07227662093460549,05
10,43,43,50,50,1,2,0.7250814123926292,0.7730061349693251,0.14814814814814814,0.9247311827956989,0.17026178525902014,0.06458489127672701,05
10,44,44,50,50,1,2,0.7337941232504788,0.7841832963784183,0.1651376146788991,0.9247311827956989,0.17805876796267395,0.08858140548299864,05
10,45,45,50,50,1,2,0.7345159788102258,0.7804878048780488,0.14814814814814814,0.9189189189189189,0.17042028966208758,0.10444716351501662,05
10,46,46,50,50,1,2,0.7383391629218284,0.7804878048780488,0.19819819819819817,0.9010989010989011,0.16066603819365782,0.0933903957314362,05
10,47,47,50,50,1,2,0.7242835066846339,0.7654320987654322,0.14814814814814814,0.9130434782608696,0.16953060645431126,0.0703988603988605,05
10,48,48,50,50,1,2,0.7265742872086204,0.7615980369603559,0.1132075471698113,0.9417989417989419,0.16587023078394186,0.07697750766193971,05
10,49,49,50,50,1,2,0.7298950812503435,0.7804878048780488,0.13084112149532712,0.9189189189189189,0.171528039427672,0.09272045028142592,05
10,50,50,50,50,3,4,0.79589445030088,0.8732304957785819,0.01980198019801982,0.9583333333333334,0.24242840203716842,0.0840077460590771,05
10,51,51,50,50,3,4,0.7846747066061874,0.8636363636363636,0.039215686274509776,0.9528795811518325,0.23559732047048737,0.05554195804195805,05
10,52,52,50,50,3,4,0.7827731122491552,0.8668464304057524,0.01980198019801982,0.9583333333333334,0.23659814001028476,0.05968561342797252,05
10,53,53,50,50,3,4,0.7759094251468934,0.8538587848932677,0.039215686274509776,0.9637305699481865,0.23411714104788067,0.08296859569425241,05
10,54,54,50,50,3,4,0.7650364781057756,0.826969384244926,0.01980198019801982,0.9417989417989419,0.22667818954410685,0.08130239572265824,05
10,55,55,50,50,3,4,0.7834989302958074,0.8603896103896105,0.058252427184465994,0.9528795811518325,0.22971481256788057,0.06496984938138804,05
10,56,56,50,50,3,4,0.7716088349075502,0.8505747126436781,0.039215686274509776,0.9473684210526316,0.23865251289708908,0.0838100621820238,05
10,57,57,50,50,3,4,0.796687232521183,0.88268156424581,0.01980198019801982,0.9528795811518325,0.23640375881925796,0.05372550203835117,05
10,58,58,50,50,3,4,0.7923321227419745,0.8732304957785819,0.039215686274509776,0.9473684210526316,0.23372927109253733,0.07368682715897266,05
10,59,59,50,50,3,4,0.7808916392869544,0.8439306358381503,0.058252427184465994,0.9528795811518325,0.22777497715246725,0.061580422969090755,05
10,60,60,50,50,3,4,0.7866877976205224,0.8668464304057524,0.039215686274509776,0.9417989417989419,0.23942502180997483,0.06849174314999683,05
10,61,61,50,50,3,4,0.7921354261718565,0.8732304957785819,0.039215686274509776,0.9583333333333334,0.23932555243752313,0.07502087286527513,05
10,62,62,50,50,3,4,0.7834896308101187,0.8700564971751412,0.039215686274509776,0.9473684210526316,0.2379341810551789,0.07587270110347032,05
10,63,63,50,50,3,4,0.7862316622598798,0.8668464304057524,0.039215686274509776,0.9583333333333334,0.24126970481933976,0.06422181183721559,05
10,64,64,50,50,3,4,0.7874814855506881,0.8571428571428572,0.058252427184465994,0.9690721649484536,0.23359055972487264,0.07233606557377048,05
10,65,65,50,50,3,4,0.7725970532235708,0.8472526742409142,0.039215686274509776,0.9361702127659575,0.23539999410425833,0.07851714550509732,05
10,66,66,50,50,3,4,0.7700897026868297,0.8603896103896105,0.058252427184465994,0.9528795811518325,0.23538921694239462,0.07673913043478264,05
10,67,67,50,50,3,4,0.773703563820781,0.8472526742409142,0.058252427184465994,0.9473684210526316,0.23245006907612148,0.058833333333333286,05
10,68,68,50,50,3,4,0.7723930760848213,0.8700564971751412,0.058252427184465994,0.9361702127659575,0.238276467527791,0.08106068890103879,05
10,69,69,50,50,3,4,0.7707747213161527,0.8505747126436781,0.058252427184465994,0.9528795811518325,0.22848314962224764,0.05041828198326873,05
10,70,70,50,50,3,4,0.7739483874386669,0.8538587848932677,0.01980198019801982,0.9473684210526316,0.23739708973766038,0.05193563218390787,05
10,71,71,50,50,3,4,0.7835051145402936,0.8571428571428572,0.039215686274509776,0.9637305699481865,0.22962034177875904,0.0740721311475409,05
10,72,72,50,50,3,4,0.7851992921440589,0.8795430293139163,0.039215686274509776,0.9528795811518325,0.2374369244955581,0.05123335008796182,05
10,73,73,50,50,3,4,0.7761790786918015,0.8603896103896105,0.039215686274509776,0.9361702127659575,0.23439924689874017,0.05750226244343895,05
10,74,74,50,50,3,4,0.7904765614881792,0.8700564971751412,0.01980198019801982,0.9583333333333334,0.2442724304488407,0.06373249815770093,05
10,75,75,50,50,3,4,0.793418852423244,0.8668464304057524,0.01980198019801982,0.9637305699481865,0.24005146254908516,0.0663567774936062,05
10,76,76,50,50,3,4,0.7846529884831122,0.8636363636363636,0.01980198019801982,0.9528795811518325,0.23576031197235983,0.04790152176020159,05
10,77,77,50,50,3,4,0.7754880062529591,0.8538587848932677,0.01980198019801982,0.9417989417989419,0.23508986124166162,0.07629989675820782,05
10,78,78,50,50,3,4,0.7849383140339363,0.8636363636363636,0.058252427184465994,0.9583333333333334,0.24030055473886605,0.08196191646191635,05
10,79,79,50,50,3,4,0.7874034466844958,0.8700564971751412,0.058252427184465994,0.9690721649484536,0.23774706998390946,0.05878085043116252,05
10,80,80,50,50,3,4,0.7756373757353743,0.8439306358381503,0.039215686274509776,0.9473684210526316,0.23213099779039903,0.07227662093460549,05
10,81,81,50,50,3,4,0.7892014035118444,0.8636363636363636,0.039215686274509776,0.9417989417989419,0.23770322270695493,0.06444485842026824,05
10,82,82,50,50,3,4,0.7777291486623293,0.8700564971751412,0.0,0.9473684210526316,0.24621741259849966,0.07244342647732473,05
10,83,83,50,50,3,4,0.7745141670465118,0.8439306358381503,0.07692307692307687,0.9528795811518325,0.23200003715796244,0.08393006993006996,05
10,84,84,50,50,3,4,0.7612494914663368,0.8304093567251463,0.039215686274509776,0.9528795811518325,0.2279957107715209,0.06562410623084784,05
10,85,85,50,50,3,4,0.791936635702772,0.8888888888888888,0.01980198019801982,0.9583333333333334,0.2358172494189476,0.07335972290945082,05
10,86,86,50,50,3,4,0.7806110984160388,0.8571428571428572,0.058252427184465994,0.9637305699481865,0.23497389925419665,0.06015621301775164,05
10,87,87,50,50,3,4,0.7674373453093513,0.8405699690818658,0.039215686274509776,0.9417989417989419,0.23102826005104146,0.06243465099006374,05
10,88,88,50,50,3,4,0.7785121259255001,0.8538587848932677,0.039215686274509776,0.9473684210526316,0.23102650074919232,0.07003819628647207,05
10,89,89,50,50,3,4,0.7741208630490756,0.8439306358381503,0.039215686274509776,0.9417989417989419,0.238137900014208,0.061580422969090755,05
10,90,90,50,50,3,4,0.7856567204542527,0.8603896103896105,0.01980198019801982,0.9637305699481865,0.24062819673198874,0.07233606557377048,05
10,91,91,50,50,3,4,0.7790238360353602,0.8538587848932677,0.039215686274509776,0.9690721649484536,0.2348676623218028,0.07629989675820782,05
10,92,92,50,50,3,4,0.7977081845785287,0.88268156424581,0.01980198019801982,0.9473684210526316,0.23497692158092154,0.05989744545963075,05
10,93,93,50,50,3,4,0.7879384092475088,0.8700564971751412,0.039215686274509776,0.9417989417989419,0.23714293114536603,0.0663567774936062,05
10,94,94,50,50,3,4,0.7805266810905264,0.8571428571428572,0.01980198019801982,0.9473684210526316,0.2397908215432228,0.0820235615725072,05
10,95,95,50,50,3,4,0.7593272253247618,0.8304093567251463,0.058252427184465994,0.9304812834224598,0.22763741645144742,0.052229972521665696,05
10,96,96,50,50,3,4,0.7710152433833041,0.8505747126436781,0.058252427184465994,0.9528795811518325,0.22809454501119014,0.07143093124096629,05
10,97,97,50,50,3,4,0.7866298512160974,0.8700564971751412,0.039215686274509776,0.9583333333333334,0.240227385627381,0.07244342647732473,05
10,98,98,50,50,3,4,0.7779752387005858,0.8571428571428572,0.058252427184465994,0.9528795811518325,0.23268683582072058,0.0651692307692307,05
10,99,99,50,50,3,4,0.7801044772806889,0.8571428571428572,0.039215686274509776,0.9583333333333334,0.2357456000551617,0.0740721311475409,05
10,100,100,50,50,5,6,0.8069832608279826,0.8888888888888888,0.0,0.9528795811518325,0.25383641086105413,0.053139784946236564,05
10,101,101,50,50,5,6,0.7944493331596928,0.8888888888888888,0.0,0.9528795811518325,0.25603154237378783,0.06166488413547236,05
10,102,102,50,50,5,6,0.8044483068945801,0.88268156424581,0.01980198019801982,0.9583333333333334,0.2511071724076761,0.04760161818532074,05
10,103,103,50,50,5,6,0.7934096122710436,0.88268156424581,0.01980198019801982,0.9637305699481865,0.26097439560334373,0.05989744545963075,05
10,104,104,50,50,5,6,0.7856703057375866,0.8700564971751412,0.01980198019801982,0.9473684210526316,0.2508973137450328,0.07244342647732473,05
10,105,105,50,50,5,6,0.7895116816186468,0.8888888888888888,0.01980198019801982,0.9690721649484536,0.25656235014642026,0.053139784946236564,05
10,106,106,50,50,5,6,0.7793235460057243,0.8636363636363636,0.01980198019801982,0.9528795811518325,0.2472216752001538,0.05554195804195805,05
10,107,107,50,50,5,6,0.7930324344925382,0.88268156424581,0.01980198019801982,0.9528795811518325,0.2506391538999261,0.05372550203835117,05
10,108,108,50,50,5,6,0.787067260391912,0.8764044943820225,0.01980198019801982,0.9690721649484536,0.25793069365796734,0.08860865407602198,05
10,109,109,50,50,5,6,0.8047465232742899,0.8888888888888888,0.01980198019801982,0.9743589743589743,0.25438524346975666,0.040980958230958174,05
10,110,110,50,50,5,6,0.7964464765067126,0.88268156424581,0.01980198019801982,0.9637305699481865,0.25138095074510797,0.06234276446206523,05
10,111,111,50,50,5,6,0.7960499591276361,0.8700564971751412,0.01980198019801982,0.9637305699481865,0.24921250759652833,0.05878085043116252,05
10,112,112,50,50,5,6,0.7914520680189417,0.8700564971751412,0.0,0.9528795811518325,0.2590781664037751,0.061256674294431726,05
10,113,113,50,50,5,6,0.7895566912392927,0.8764044943820225,0.01980198019801982,0.9473684210526316,0.25594346591128114,0.06561213845424362,05
10,114,114,50,50,5,6,0.8025398976092744,0.8919582565991406,0.01980198019801982,0.9690721649484536,0.25371645387803893,0.05711423956825305,05
10,115,115,50,50,5,6,0.7986772098071593,0.88268156424581,0.0,0.9637305699481865,0.2590271108480407,0.07749877487013607,05
10,116,116,50,50,5,6,0.7940618085540624,0.88268156424581,0.01980198019801982,0.9583333333333334,0.25527753477225157,0.05558881424777372,05
10,117,117,50,50,5,6,0.7912936310043973,0.88268156424581,0.01980198019801982,0.9528795811518325,0.25665627591462375,0.06234276446206523,05
10,118,118,50,50,5,6,0.8014964180096951,0.8764044943820225,0.01980198019801982,0.9690721649484536,0.24761249570122085,0.05432095749877874,05
10,119,119,50,50,5,6,0.7921134225035087,0.8795430293139163,0.01980198019801982,0.9637305699481865,0.24843367836576233,0.040861635886728746,05
10,120,120,50,50,5,6,0.8015298198364985,0.8888888888888888,0.01980198019801982,0.98989898989899,0.257560507816275,0.05740233454085446,05
10,121,121,50,50,5,6,0.7839456398837514,0.8636363636363636,0.0,0.9637305699481865,0.25181769331181153,0.06444485842026824,05
10,122,122,50,50,5,6,0.7904673382425155,0.8700564971751412,0.01980198019801982,0.9528795811518325,0.2530345815737171,0.05492636843567662,05
10,123,123,50,50,5,6,0.7824924297199821,0.8571428571428572,0.0,0.9583333333333334,0.2558455926717008,0.07762049671149504,05
10,124,124,50,50,5,6,0.79495696689806,0.8795430293139163,0.0,0.9528795811518325,0.2548051300589523,0.05837869392837685,05
10,125,125,50,50,5,6,0.8036416099372006,0.8980632627041467,0.01980198019801982,0.9528795811518325,0.25537199639928093,0.05649736416164062,05
10,126,126,50,50,5,6,0.7987926665552623,0.8919582565991406,0.01980198019801982,0.9690721649484536,0.2515178181951431,0.051617311233885806,05
10,127,127,50,50,5,6,0.79391238635278,0.88268156424581,0.01980198019801982,0.9583333333333334,0.2554140242069361,0.06914251958711604,05
10,128,128,50,50,5,6,0.779909788591584,0.8668464304057524,0.01980198019801982,0.9637305699481865,0.25293327424636264,0.07454273073732003,05
10,129,129,50,50,5,6,0.8074457059703506,0.8950276243093923,0.01980198019801982,0.9690721649484536,0.254676989597452,0.07575639510746339,05
10,130,130,50,50,5,6,0.8017581009025421,0.8950276243093923,0.01980198019801982,0.9690721649484536,0.2578449263750053,0.05858297872340422,05
10,131,131,50,50,5,6,0.7969132966437327,0.8888888888888888,0.039215686274509776,0.9795918367346939,0.2512119919136746,0.054972191323692986,05
10,132,132,50,50,5,6,0.8018080654007039,0.88268156424581,0.0,0.9690721649484536,0.2575779497889946,0.06234276446206523,05
10,133,133,50,50,5,6,0.8063617889157352,0.8888888888888888,0.01980198019801982,0.9583333333333334,0.2503783234321205,0.053139784946236564,05
10,134,134,50,50,5,6,0.7947748758153721,0.8764044943820225,0.01980198019801982,0.9637305699481865,0.25055479742907416,0.07164914824211659,05
10,135,135,50,50,5,6,0.7809090398750972,0.8571428571428572,0.01980198019801982,0.9637305699481865,0.2491002655144523,0.09186506024096393,05
10,136,136,50,50,5,6,0.7896511785411354,0.8732304957785819,0.01980198019801982,0.9583333333333334,0.24678854427003094,0.056215874620829206,05
10,137,137,50,50,5,6,0.8044463877439157,0.8950276243093923,0.0,0.9795918367346939,0.2588593838939588,0.052563595001033914,05
10,138,138,50,50,5,6,0.7867245588679294,0.8700564971751412,0.0,0.9528795811518325,0.2467372274662866,0.0707122416534181,05
10,139,139,50,50,5,6,0.7862814710726146,0.8603896103896105,0.01980198019801982,0.9583333333333334,0.25401595244923186,0.07541363636363647,05
10,140,140,50,50,5,6,0.7878089472372551,0.8764044943820225,0.01980198019801982,0.9690721649484536,0.2533203219747557,0.07164914824211659,05
10,141,141,50,50,5,6,0.808199238332778,0.8919582565991406,0.01980198019801982,0.9743589743589743,0.2601214394293614,0.04858914037901726,05
10,142,142,50,50,5,6,0.802763301505539,0.88268156424581,0.039215686274509776,0.9583333333333334,0.25927868627223005,0.06741717552293104,05
10,143,143,50,50,5,6,0.8087513614210557,0.9010989010989011,0.0,0.9690721649484536,0.2591943230558591,0.0603418803418804,05
10,144,144,50,50,5,6,0.8020508753773208,0.8888888888888888,0.01980198019801982,0.9637305699481865,0.25052011549384234,0.0470666666666665,05
10,145,145,50,50,5,6,0.7945482584315562,0.8888888888888888,0.01980198019801982,0.9637305699481865,0.2506956607507878,0.044522522522522506,05
10,146,146,50,50,5,6,0.803909237971443,0.8950276243093923,0.01980198019801982,0.9690721649484536,0.25322938481452034,0.052563595001033914,05
